timestamp,location,vehicle_count,avg_speed,weather,accident,congestion
2026-04-14 22:14:03.120889,Junction_A,51,61.81,Fog,0,0
2026-04-15 16:07:03.120889,Junction_B,43,75.24,Rain,0,0
2026-04-15 11:02:03.120889,Junction_C,107,29.96,Fog,0,1
2026-04-15 12:14:03.120889,Junction_C,32,56.16,Fog,0,0
2026-04-15 18:31:03.120889,Junction_A,78,15.93,Rain,0,1
2026-04-15 09:16:03.120889,Junction_A,101,33.49,Rain,0,1
2026-04-15 13:44:03.120889,Junction_C,18,36.93,Clear,0,0
2026-04-15 08:33:03.120889,Junction_B,108,30.3,Fog,0,1
2026-04-15 00:47:03.120889,Junction_C,45,36.85,Clear,0,0
2026-04-15 07:29:03.120889,Junction_D,36,61.76,Rain,0,0
2026-04-15 12:54:03.120889,Junction_A,24,46.8,Clear,0,0
2026-04-15 08:01:03.120889,Junction_B,64,23.58,Fog,0,0
2026-04-15 15:29:03.120889,Junction_A,15,38.75,Fog,0,0
2026-04-15 18:21:03.120889,Junction_A,62,30.7,Fog,0,0
2026-04-15 05:14:03.120889,Junction_C,59,60.15,Clear,0,0
2026-04-15 06:53:03.120889,Junction_A,28,55.74,Clear,0,0
2026-04-15 19:38:03.120889,Junction_C,64,23.45,Rain,0,0
2026-04-15 10:22:03.120889,Junction_B,69,23.64,Fog,0,0
2026-04-15 05:40:03.120889,Junction_B,15,63.8,Clear,1,1
2026-04-15 05:09:03.120889,Junction_B,16,30.68,Rain,0,0
2026-04-15 08:30:03.120889,Junction_D,95,27.12,Rain,0,1
2026-04-15 00:11:03.120889,Junction_A,26,63.2,Rain,0,0
2026-04-15 17:41:03.120889,Junction_D,103,37.35,Rain,0,1
2026-04-15 14:15:03.120889,Junction_C,19,34.23,Fog,0,0
2026-04-14 20:07:03.120889,Junction_B,118,20.37,Rain,0,1
2026-04-15 16:36:03.120889,Junction_C,49,33.69,Clear,1,1
2026-04-14 20:51:03.120889,Junction_B,107,35.55,Clear,0,1
2026-04-15 11:14:03.120889,Junction_D,107,18.02,Rain,0,1
2026-04-15 14:29:03.120889,Junction_C,22,44.9,Rain,1,1
2026-04-14 20:09:03.120889,Junction_C,105,17.44,Fog,0,1
2026-04-14 22:59:03.120889,Junction_D,52,76.73,Rain,0,0
2026-04-15 12:50:03.120889,Junction_D,24,56.24,Rain,0,0
2026-04-15 04:02:03.120889,Junction_C,56,38.34,Rain,0,0
2026-04-15 18:06:03.120889,Junction_D,66,38.52,Rain,0,0
2026-04-15 03:49:03.120889,Junction_A,12,52.87,Rain,0,0
2026-04-15 03:58:03.120889,Junction_C,51,73.21,Fog,0,0
2026-04-15 14:20:03.120889,Junction_C,55,36.97,Clear,0,0
2026-04-15 03:27:03.120889,Junction_C,46,32.99,Fog,0,0
2026-04-14 19:50:03.120889,Junction_B,61,13.7,Rain,0,1
2026-04-15 02:20:03.120889,Junction_B,49,43.65,Rain,0,0
2026-04-15 15:25:03.120889,Junction_C,15,74.05,Rain,0,0
2026-04-15 10:44:03.120889,Junction_D,62,23.4,Rain,0,0
2026-04-14 22:16:03.120889,Junction_A,25,47.41,Rain,0,0
2026-04-15 19:32:03.120889,Junction_D,92,23.12,Rain,0,1
2026-04-15 19:26:03.120889,Junction_D,111,16.03,Rain,0,1
2026-04-15 11:41:03.120889,Junction_A,66,18.07,Rain,0,1
2026-04-15 06:01:03.120889,Junction_C,22,31.59,Fog,0,0
2026-04-14 22:20:03.120889,Junction_B,30,79.92,Fog,0,0
2026-04-15 17:59:03.120889,Junction_C,68,24.38,Rain,0,0
2026-04-15 11:22:03.120889,Junction_C,78,24.48,Clear,0,0
2026-04-15 17:43:03.120889,Junction_A,75,25.26,Clear,0,0
2026-04-15 14:33:03.120889,Junction_C,59,62.62,Fog,0,0
2026-04-15 00:29:03.120889,Junction_B,30,31.71,Clear,1,1
2026-04-15 09:42:03.120889,Junction_B,76,25.19,Rain,0,0
2026-04-15 00:03:03.120889,Junction_C,30,60.16,Fog,0,0
2026-04-15 18:41:03.120889,Junction_A,95,19.0,Fog,0,1
2026-04-15 06:40:03.120889,Junction_C,45,65.68,Fog,1,1
2026-04-14 20:31:03.120889,Junction_B,68,38.03,Clear,0,0
2026-04-15 03:55:03.120889,Junction_C,33,54.72,Clear,0,0
2026-04-15 15:30:03.120889,Junction_D,11,66.8,Rain,0,0
2026-04-15 02:27:03.120889,Junction_A,42,53.37,Clear,0,0
2026-04-14 22:22:03.120889,Junction_D,24,64.35,Clear,0,0
2026-04-15 17:37:03.120889,Junction_B,96,14.24,Rain,0,1
2026-04-15 05:47:03.120889,Junction_C,35,37.83,Clear,0,0
2026-04-15 03:32:03.120889,Junction_A,16,62.86,Fog,0,0
2026-04-15 17:06:03.120889,Junction_A,67,10.79,Rain,0,1
2026-04-14 21:14:03.120889,Junction_A,16,32.26,Fog,0,0
2026-04-15 09:07:03.120889,Junction_C,85,29.01,Fog,0,1
2026-04-15 03:04:03.120889,Junction_A,53,38.23,Rain,0,0
2026-04-15 12:10:03.120889,Junction_C,48,71.08,Clear,0,0
2026-04-15 15:46:03.120889,Junction_C,60,44.56,Fog,0,0
2026-04-15 02:25:03.120889,Junction_A,53,45.1,Clear,0,0
2026-04-15 14:59:03.120889,Junction_A,11,39.87,Clear,0,0
2026-04-15 11:36:03.120889,Junction_A,92,18.65,Clear,0,1
2026-04-15 07:54:03.120889,Junction_D,53,72.97,Clear,0,0
2026-04-15 18:35:03.120889,Junction_A,68,39.22,Fog,0,0
2026-04-15 16:39:03.120889,Junction_D,55,56.48,Fog,0,0
2026-04-15 18:28:03.120889,Junction_A,65,11.64,Clear,0,1
2026-04-15 17:53:03.120889,Junction_C,103,16.47,Fog,1,1
2026-04-15 17:38:03.120889,Junction_C,115,38.14,Fog,0,1
2026-04-15 05:36:03.120889,Junction_C,10,38.62,Rain,0,0
2026-04-15 02:18:03.120889,Junction_B,53,54.89,Rain,0,0
2026-04-14 22:42:03.120889,Junction_A,40,52.57,Clear,0,0
2026-04-15 00:48:03.120889,Junction_A,58,77.72,Fog,0,0
2026-04-15 11:57:03.120889,Junction_A,88,31.33,Fog,0,1
2026-04-15 05:30:03.120889,Junction_A,16,70.03,Clear,0,0
2026-04-15 11:06:03.120889,Junction_B,110,35.53,Fog,0,1
2026-04-15 03:51:03.120889,Junction_B,25,35.52,Clear,1,1
2026-04-15 06:13:03.120889,Junction_A,13,53.12,Clear,0,0
2026-04-15 10:18:03.120889,Junction_D,64,32.88,Rain,0,0
2026-04-14 21:23:03.120889,Junction_C,35,59.48,Fog,0,0
2026-04-15 07:37:03.120889,Junction_C,55,43.26,Fog,0,0
2026-04-15 02:51:03.120889,Junction_C,42,40.31,Fog,0,0
2026-04-15 17:07:03.120889,Junction_D,97,11.8,Clear,0,1
2026-04-15 03:16:03.120889,Junction_D,46,46.3,Clear,0,0
2026-04-15 01:53:03.120889,Junction_D,42,65.15,Fog,0,0
2026-04-15 04:34:03.120889,Junction_D,22,68.58,Fog,0,0
2026-04-15 04:55:03.120889,Junction_D,56,40.99,Clear,0,0
2026-04-15 03:12:03.120889,Junction_D,53,61.42,Fog,0,0
2026-04-15 02:15:03.120889,Junction_C,30,69.1,Clear,0,0
2026-04-15 09:15:03.120889,Junction_C,93,35.11,Rain,0,1
2026-04-14 21:49:03.120889,Junction_A,38,48.22,Rain,0,0
2026-04-14 20:15:03.120889,Junction_B,65,19.2,Clear,0,1
2026-04-15 13:50:03.120889,Junction_B,35,60.65,Rain,0,0
2026-04-15 06:16:03.120889,Junction_B,39,60.82,Rain,0,0
2026-04-15 11:23:03.120889,Junction_A,97,35.43,Fog,0,1
2026-04-15 05:10:03.120889,Junction_C,17,79.09,Clear,0,0
2026-04-15 00:55:03.120889,Junction_B,12,53.27,Clear,0,0
2026-04-15 06:43:03.120889,Junction_D,17,39.32,Fog,0,0
2026-04-15 03:21:03.120889,Junction_B,26,75.67,Rain,0,0
2026-04-15 04:02:03.120889,Junction_B,58,67.1,Clear,0,0
2026-04-15 13:06:03.120889,Junction_C,34,30.96,Rain,0,0
2026-04-15 01:36:03.120889,Junction_A,41,34.32,Fog,0,0
2026-04-15 14:32:03.120889,Junction_A,48,43.92,Clear,0,0
2026-04-15 06:02:03.120889,Junction_D,54,53.24,Clear,0,0
2026-04-15 13:03:03.120889,Junction_A,29,66.77,Clear,0,0
2026-04-15 18:16:03.120889,Junction_B,115,21.92,Clear,0,1
2026-04-15 11:34:03.120889,Junction_A,89,26.43,Fog,0,1
2026-04-14 21:14:03.120889,Junction_C,17,67.91,Fog,1,1
2026-04-15 11:13:03.120889,Junction_A,99,36.17,Rain,0,1
2026-04-15 03:11:03.120889,Junction_D,23,71.02,Fog,0,0
2026-04-15 19:16:03.120889,Junction_D,75,39.39,Clear,0,0
2026-04-15 03:15:03.120889,Junction_C,11,79.91,Clear,0,0
2026-04-15 17:11:03.120889,Junction_A,65,27.73,Clear,0,0
2026-04-15 01:33:03.120889,Junction_A,35,58.49,Fog,0,0
2026-04-15 13:08:03.120889,Junction_A,54,62.36,Rain,0,0
2026-04-15 05:47:03.120889,Junction_A,44,36.97,Rain,0,0
2026-04-15 03:15:03.120889,Junction_A,31,34.37,Rain,0,0
2026-04-15 14:29:03.120889,Junction_A,52,61.02,Fog,0,0
2026-04-15 12:05:03.120889,Junction_C,32,74.15,Fog,0,0
2026-04-15 05:26:03.120889,Junction_D,35,30.22,Rain,0,0
2026-04-15 03:04:03.120889,Junction_A,41,59.79,Clear,0,0
2026-04-15 13:29:03.120889,Junction_B,23,35.81,Fog,0,0
2026-04-15 08:35:03.120889,Junction_B,90,13.86,Fog,0,1
2026-04-15 11:34:03.120889,Junction_A,64,27.82,Rain,0,0
2026-04-14 23:33:03.120889,Junction_B,50,54.17,Clear,0,0
2026-04-15 06:36:03.120889,Junction_D,10,66.71,Fog,0,0
2026-04-15 01:31:03.120889,Junction_D,34,31.37,Rain,0,0
2026-04-15 04:04:03.120889,Junction_C,16,56.15,Fog,0,0
2026-04-15 11:12:03.120889,Junction_A,60,29.23,Clear,0,0
2026-04-15 14:38:03.120889,Junction_C,13,42.43,Fog,0,0
2026-04-15 14:54:03.120889,Junction_C,31,76.05,Fog,0,0
2026-04-15 05:07:03.120889,Junction_B,27,76.81,Fog,1,1
2026-04-15 02:28:03.120889,Junction_B,38,57.42,Clear,0,0
2026-04-14 20:56:03.120889,Junction_C,104,26.9,Rain,0,1
2026-04-14 22:24:03.120889,Junction_B,15,41.18,Fog,0,0
2026-04-14 20:17:03.120889,Junction_C,103,26.71,Clear,0,1
2026-04-15 02:23:03.120889,Junction_D,28,31.55,Fog,0,0
2026-04-14 21:26:03.120889,Junction_B,42,75.32,Fog,0,0
2026-04-15 18:23:03.120889,Junction_A,111,15.77,Rain,0,1
2026-04-15 01:31:03.120889,Junction_C,47,56.52,Rain,0,0
2026-04-15 01:35:03.120889,Junction_A,42,72.04,Rain,0,0
2026-04-15 04:14:03.120889,Junction_C,43,79.16,Rain,0,0
2026-04-15 05:12:03.120889,Junction_C,58,30.61,Clear,0,0
2026-04-15 18:58:03.120889,Junction_C,102,30.0,Clear,0,1
2026-04-15 01:53:03.120889,Junction_D,59,65.2,Clear,0,0
2026-04-14 21:46:03.120889,Junction_D,17,60.18,Fog,0,0
2026-04-15 12:53:03.120889,Junction_D,42,65.55,Rain,0,0
2026-04-15 07:57:03.120889,Junction_C,54,38.9,Fog,0,0
2026-04-15 08:07:03.120889,Junction_B,105,33.9,Rain,0,1
2026-04-15 07:54:03.120889,Junction_B,57,32.5,Fog,0,0
2026-04-15 03:25:03.120889,Junction_C,60,71.49,Rain,0,0
2026-04-15 01:44:03.120889,Junction_A,47,52.38,Rain,0,0
2026-04-15 14:54:03.120889,Junction_B,14,55.99,Rain,0,0
2026-04-14 23:24:03.120889,Junction_B,58,56.04,Clear,0,0
2026-04-15 09:39:03.120889,Junction_C,69,21.7,Rain,0,0
2026-04-14 20:19:03.120889,Junction_C,118,32.37,Rain,0,1
2026-04-15 07:21:03.120889,Junction_A,56,35.92,Clear,1,1
2026-04-15 14:21:03.120889,Junction_C,21,71.74,Clear,0,0
2026-04-15 11:27:03.120889,Junction_C,61,27.09,Fog,0,0
2026-04-15 05:31:03.120889,Junction_B,57,61.08,Fog,0,0
2026-04-15 06:50:03.120889,Junction_A,27,37.41,Clear,0,0
2026-04-15 03:17:03.120889,Junction_B,43,35.0,Rain,0,0
2026-04-15 16:32:03.120889,Junction_D,39,37.29,Rain,0,0
2026-04-15 12:15:03.120889,Junction_D,22,63.64,Rain,0,0
2026-04-15 03:15:03.120889,Junction_A,57,78.02,Clear,0,0
2026-04-15 09:59:03.120889,Junction_B,75,19.51,Clear,0,1
2026-04-15 08:36:03.120889,Junction_C,68,30.39,Clear,0,0
2026-04-15 10:12:03.120889,Junction_C,102,36.9,Clear,0,1
2026-04-15 04:48:03.120889,Junction_C,30,54.46,Rain,0,0
2026-04-15 10:13:03.120889,Junction_B,70,21.96,Fog,0,0
2026-04-15 04:54:03.120889,Junction_D,30,62.48,Clear,0,0
2026-04-15 11:03:03.120889,Junction_B,114,22.52,Clear,1,1
2026-04-15 17:49:03.120889,Junction_A,107,23.97,Rain,0,1
2026-04-15 04:22:03.120889,Junction_B,54,70.52,Fog,0,0
2026-04-15 18:06:03.120889,Junction_A,110,12.28,Clear,0,1
2026-04-15 11:39:03.120889,Junction_C,84,20.42,Rain,0,1
2026-04-15 11:08:03.120889,Junction_B,74,28.33,Clear,0,0
2026-04-15 02:11:03.120889,Junction_A,34,61.18,Rain,0,0
2026-04-14 21:07:03.120889,Junction_B,52,37.76,Fog,0,0
2026-04-15 09:30:03.120889,Junction_A,72,33.13,Clear,0,0
2026-04-15 13:19:03.120889,Junction_D,45,41.16,Fog,0,0
2026-04-15 10:57:03.120889,Junction_A,92,38.17,Fog,0,1
2026-04-15 12:33:03.120889,Junction_C,58,63.46,Rain,0,0
2026-04-15 07:15:03.120889,Junction_D,18,54.46,Fog,0,0
2026-04-15 09:03:03.120889,Junction_B,80,29.75,Fog,0,0
2026-04-15 15:43:03.120889,Junction_C,21,75.36,Fog,0,0
2026-04-15 17:30:03.120889,Junction_C,109,37.27,Rain,0,1
2026-04-15 07:02:03.120889,Junction_A,34,79.61,Fog,0,0
2026-04-14 20:28:03.120889,Junction_B,97,18.83,Clear,0,1
2026-04-14 20:32:03.120889,Junction_B,82,14.97,Fog,0,1
2026-04-14 23:40:03.120889,Junction_D,51,48.02,Fog,0,0
2026-04-14 23:19:03.120889,Junction_D,51,34.48,Clear,0,0
2026-04-15 16:11:03.120889,Junction_B,20,78.92,Fog,0,0
2026-04-15 09:33:03.120889,Junction_A,72,19.61,Clear,0,1
2026-04-14 20:57:03.120889,Junction_C,115,17.37,Clear,0,1
2026-04-15 11:45:03.120889,Junction_D,67,26.33,Clear,0,0
2026-04-15 18:47:03.120889,Junction_B,70,24.56,Clear,0,0
2026-04-15 17:13:03.120889,Junction_A,76,29.38,Fog,0,0
2026-04-15 16:30:03.120889,Junction_C,28,66.6,Clear,0,0
2026-04-15 01:12:03.120889,Junction_B,44,74.97,Clear,0,0
2026-04-15 03:45:03.120889,Junction_D,45,46.62,Rain,0,0
2026-04-15 11:34:03.120889,Junction_D,76,37.25,Rain,0,0
2026-04-14 22:31:03.120889,Junction_A,55,60.44,Rain,0,0
2026-04-15 10:15:03.120889,Junction_A,100,29.03,Rain,0,1
2026-04-15 05:03:03.120889,Junction_A,39,38.69,Rain,0,0
2026-04-15 01:50:03.120889,Junction_D,59,63.03,Fog,0,0
2026-04-15 07:36:03.120889,Junction_B,25,49.74,Fog,0,0
2026-04-15 05:11:03.120889,Junction_A,55,33.22,Fog,0,0
2026-04-15 16:32:03.120889,Junction_C,37,75.31,Rain,0,0
2026-04-15 18:40:03.120889,Junction_A,88,23.37,Clear,0,1
2026-04-15 08:33:03.120889,Junction_B,103,25.71,Rain,0,1
2026-04-15 10:18:03.120889,Junction_B,112,38.85,Fog,0,1
2026-04-15 06:15:03.120889,Junction_A,28,66.92,Fog,1,1
2026-04-15 00:19:03.120889,Junction_A,26,59.39,Rain,0,0
2026-04-14 23:44:03.120889,Junction_B,24,78.92,Clear,0,0
2026-04-15 01:33:03.120889,Junction_A,56,45.16,Clear,0,0
2026-04-15 08:09:03.120889,Junction_B,112,29.84,Clear,0,1
2026-04-15 18:37:03.120889,Junction_A,104,22.73,Fog,0,1
2026-04-15 09:05:03.120889,Junction_C,79,22.55,Rain,0,0
2026-04-15 02:41:03.120889,Junction_B,26,36.73,Rain,0,0
2026-04-15 14:22:03.120889,Junction_A,26,39.77,Fog,0,0
2026-04-15 09:31:03.120889,Junction_D,91,29.59,Clear,0,1
2026-04-15 01:36:03.120889,Junction_D,39,58.51,Rain,0,0
2026-04-15 02:48:03.120889,Junction_D,35,33.12,Rain,0,0
2026-04-15 05:15:03.120889,Junction_D,32,54.4,Rain,0,0
2026-04-15 05:30:03.120889,Junction_C,60,69.07,Fog,1,1
2026-04-15 10:00:03.120889,Junction_A,114,20.39,Fog,0,1
2026-04-15 10:55:03.120889,Junction_D,88,25.02,Fog,0,1
2026-04-15 13:26:03.120889,Junction_B,38,53.43,Rain,0,0
2026-04-15 01:26:03.120889,Junction_A,23,34.86,Rain,0,0
2026-04-15 06:28:03.120889,Junction_C,57,57.66,Fog,0,0
2026-04-15 10:54:03.120889,Junction_A,69,24.17,Rain,0,0
2026-04-15 09:23:03.120889,Junction_C,119,12.35,Rain,0,1
2026-04-15 16:10:03.120889,Junction_C,12,39.49,Rain,0,0
2026-04-14 23:59:03.120889,Junction_D,21,65.57,Rain,0,0
2026-04-15 12:27:03.120889,Junction_C,51,35.56,Rain,0,0
2026-04-15 03:47:03.120889,Junction_A,33,52.45,Clear,0,0
2026-04-14 23:19:03.120889,Junction_A,14,34.51,Fog,0,0
2026-04-14 22:29:03.120889,Junction_A,22,57.7,Fog,0,0
2026-04-15 06:26:03.120889,Junction_C,44,75.56,Rain,0,0
2026-04-15 11:51:03.120889,Junction_B,68,18.14,Rain,0,1
2026-04-15 02:12:03.120889,Junction_D,44,47.57,Clear,0,0
2026-04-14 21:45:03.120889,Junction_A,41,38.87,Fog,0,0
2026-04-15 08:14:03.120889,Junction_C,70,13.8,Rain,0,1
2026-04-15 00:00:03.120889,Junction_B,56,63.72,Rain,0,0
2026-04-15 16:47:03.120889,Junction_A,39,69.0,Clear,0,0
2026-04-15 00:58:03.120889,Junction_A,21,67.92,Rain,0,0
2026-04-15 08:52:03.120889,Junction_A,93,25.4,Fog,0,1
2026-04-15 15:26:03.120889,Junction_C,55,52.47,Clear,0,0
2026-04-15 18:14:03.120889,Junction_D,95,29.77,Fog,0,1
2026-04-15 08:39:03.120889,Junction_D,110,16.99,Rain,0,1
2026-04-15 16:55:03.120889,Junction_B,43,76.93,Fog,0,0
2026-04-15 04:26:03.120889,Junction_C,31,52.57,Fog,0,0
2026-04-15 01:45:03.120889,Junction_B,35,79.85,Fog,1,1
2026-04-15 11:11:03.120889,Junction_A,79,30.04,Rain,0,0
2026-04-15 04:56:03.120889,Junction_B,58,63.91,Clear,0,0
2026-04-15 13:09:03.120889,Junction_C,21,38.03,Clear,0,0
2026-04-15 18:56:03.120889,Junction_C,85,20.13,Rain,1,1
2026-04-15 07:54:03.120889,Junction_D,57,48.77,Fog,0,0
2026-04-15 16:54:03.120889,Junction_D,15,53.93,Fog,0,0
2026-04-15 19:19:03.120889,Junction_D,113,31.54,Rain,1,1
2026-04-15 06:39:03.120889,Junction_D,53,73.37,Clear,0,0
2026-04-14 23:56:03.120889,Junction_A,60,39.16,Rain,0,0
2026-04-15 19:39:03.120889,Junction_D,120,31.1,Fog,0,1
2026-04-15 18:30:03.120889,Junction_A,95,28.98,Clear,0,1
2026-04-15 05:06:03.120889,Junction_D,18,71.66,Rain,0,0
2026-04-15 04:40:03.120889,Junction_A,30,54.21,Clear,0,0
2026-04-14 21:23:03.120889,Junction_A,60,68.01,Clear,0,0
2026-04-15 07:13:03.120889,Junction_B,21,71.65,Clear,0,0
2026-04-15 07:20:03.120889,Junction_C,56,71.09,Fog,0,0
2026-04-15 13:13:03.120889,Junction_C,11,48.75,Fog,0,0
2026-04-14 20:24:03.120889,Junction_B,75,36.33,Fog,0,0
2026-04-15 17:47:03.120889,Junction_C,82,29.21,Clear,0,1
2026-04-15 19:35:03.120889,Junction_D,84,18.47,Rain,0,1
2026-04-15 05:02:03.120889,Junction_B,43,71.2,Rain,0,0
2026-04-15 01:49:03.120889,Junction_D,24,61.52,Fog,0,0
2026-04-15 00:52:03.120889,Junction_C,38,78.1,Fog,0,0
2026-04-15 11:14:03.120889,Junction_B,65,21.44,Clear,0,0
2026-04-14 20:50:03.120889,Junction_A,60,30.52,Rain,0,0
2026-04-15 15:05:03.120889,Junction_A,18,62.78,Rain,0,0
2026-04-15 12:32:03.120889,Junction_D,55,77.29,Fog,0,0
2026-04-15 17:05:03.120889,Junction_A,64,36.77,Fog,0,0
2026-04-14 23:39:03.120889,Junction_C,17,36.97,Rain,0,0
2026-04-15 05:20:03.120889,Junction_A,23,73.34,Fog,0,0
2026-04-15 15:52:03.120889,Junction_A,12,78.45,Fog,1,1
2026-04-14 21:58:03.120889,Junction_B,13,53.26,Rain,0,0
2026-04-15 19:31:03.120889,Junction_D,96,25.46,Fog,0,1
2026-04-15 14:01:03.120889,Junction_B,33,46.02,Fog,0,0
2026-04-15 10:49:03.120889,Junction_C,111,13.08,Fog,0,1
2026-04-15 06:29:03.120889,Junction_C,17,48.14,Clear,0,0
2026-04-14 21:48:03.120889,Junction_B,28,54.49,Clear,0,0
2026-04-15 09:24:03.120889,Junction_C,80,33.05,Clear,0,0
2026-04-15 05:48:03.120889,Junction_B,28,42.59,Rain,1,1
2026-04-15 19:25:03.120889,Junction_C,110,34.63,Rain,0,1
2026-04-15 08:27:03.120889,Junction_C,106,18.65,Clear,0,1
2026-04-15 19:32:03.120889,Junction_B,104,17.97,Clear,0,1
2026-04-14 20:39:03.120889,Junction_C,96,12.89,Clear,0,1
2026-04-15 12:08:03.120889,Junction_D,59,79.9,Fog,0,0
2026-04-15 05:31:03.120889,Junction_A,43,69.39,Rain,0,0
2026-04-14 21:08:03.120889,Junction_D,13,37.28,Rain,0,0
2026-04-15 14:57:03.120889,Junction_C,28,65.85,Fog,0,0
2026-04-15 14:28:03.120889,Junction_C,31,52.5,Fog,0,0
2026-04-15 14:26:03.120889,Junction_A,48,31.08,Clear,0,0
2026-04-14 23:32:03.120889,Junction_D,45,69.57,Rain,0,0
2026-04-15 04:35:03.120889,Junction_B,31,75.51,Fog,0,0
2026-04-15 06:50:03.120889,Junction_B,25,70.6,Clear,0,0
2026-04-15 16:00:03.120889,Junction_B,49,49.98,Fog,0,0
2026-04-15 07:34:03.120889,Junction_C,28,35.54,Fog,0,0
2026-04-15 15:15:03.120889,Junction_B,14,54.15,Fog,0,0
2026-04-15 15:36:03.120889,Junction_A,34,59.06,Clear,0,0
2026-04-15 16:51:03.120889,Junction_D,47,65.25,Rain,0,0
2026-04-14 22:17:03.120889,Junction_A,53,39.56,Clear,1,1
2026-04-15 01:02:03.120889,Junction_A,60,35.19,Rain,0,0
2026-04-15 01:07:03.120889,Junction_C,19,74.78,Clear,0,0
2026-04-15 10:29:03.120889,Junction_B,78,24.82,Rain,0,0
2026-04-15 00:56:03.120889,Junction_D,20,38.89,Fog,0,0
2026-04-15 13:13:03.120889,Junction_C,22,60.1,Fog,0,0
2026-04-15 04:33:03.120889,Junction_B,27,76.35,Rain,0,0
2026-04-15 13:43:03.120889,Junction_B,42,51.36,Fog,0,0
2026-04-15 00:36:03.120889,Junction_D,34,45.5,Fog,0,0
2026-04-15 02:41:03.120889,Junction_C,52,37.56,Clear,0,0
2026-04-15 09:23:03.120889,Junction_B,107,32.02,Clear,0,1
2026-04-15 11:22:03.120889,Junction_D,91,21.25,Rain,0,1
2026-04-15 12:32:03.120889,Junction_A,39,73.57,Rain,0,0
2026-04-15 01:15:03.120889,Junction_D,58,76.71,Clear,0,0
2026-04-15 14:29:03.120889,Junction_B,40,68.36,Clear,1,1
2026-04-15 18:15:03.120889,Junction_A,88,36.15,Clear,0,1
2026-04-14 22:38:03.120889,Junction_C,59,45.09,Clear,0,0
2026-04-15 00:37:03.120889,Junction_B,47,31.12,Fog,1,1
2026-04-15 17:17:03.120889,Junction_D,101,13.01,Fog,0,1
2026-04-15 07:25:03.120889,Junction_C,10,34.39,Clear,1,1
2026-04-15 15:36:03.120889,Junction_D,16,50.46,Fog,0,0
2026-04-15 10:45:03.120889,Junction_C,85,32.7,Rain,0,1
2026-04-14 23:51:03.120889,Junction_B,18,36.66,Rain,0,0
2026-04-15 09:33:03.120889,Junction_A,120,32.55,Rain,1,1
2026-04-15 00:49:03.120889,Junction_D,54,31.17,Rain,0,0
2026-04-15 18:11:03.120889,Junction_A,100,21.82,Rain,0,1
2026-04-15 08:39:03.120889,Junction_D,65,30.24,Clear,0,0
2026-04-15 04:41:03.120889,Junction_C,50,37.16,Clear,0,0
2026-04-14 23:35:03.120889,Junction_C,31,69.1,Clear,0,0
2026-04-14 23:10:03.120889,Junction_B,15,55.48,Clear,0,0
2026-04-15 06:35:03.120889,Junction_C,46,34.73,Rain,0,0
2026-04-14 22:56:03.120889,Junction_B,18,66.68,Fog,0,0
2026-04-15 12:19:03.120889,Junction_B,21,46.9,Rain,0,0
2026-04-15 01:29:03.120889,Junction_C,41,59.59,Clear,0,0
2026-04-15 13:38:03.120889,Junction_D,42,56.87,Fog,0,0
2026-04-15 13:41:03.120889,Junction_D,48,39.26,Fog,0,0
2026-04-15 09:47:03.120889,Junction_D,99,15.09,Rain,0,1
2026-04-14 21:53:03.120889,Junction_C,43,63.45,Rain,0,0
2026-04-15 09:08:03.120889,Junction_D,60,37.87,Rain,0,0
2026-04-15 17:32:03.120889,Junction_B,69,37.43,Clear,0,0
2026-04-15 11:01:03.120889,Junction_D,106,30.78,Fog,0,1
2026-04-15 07:29:03.120889,Junction_A,36,70.96,Fog,0,0
2026-04-15 05:04:03.120889,Junction_B,33,43.84,Clear,0,0
2026-04-15 01:02:03.120889,Junction_C,59,48.63,Clear,0,0
2026-04-15 11:57:03.120889,Junction_C,65,35.75,Fog,0,0
2026-04-15 13:16:03.120889,Junction_D,13,45.01,Fog,0,0
2026-04-15 15:14:03.120889,Junction_A,53,33.96,Rain,0,0
2026-04-15 02:11:03.120889,Junction_D,57,70.11,Rain,0,0
2026-04-15 14:16:03.120889,Junction_C,47,72.39,Clear,0,0
2026-04-15 10:09:03.120889,Junction_C,116,29.37,Rain,0,1
2026-04-15 17:40:03.120889,Junction_C,67,30.04,Rain,0,0
2026-04-15 01:34:03.120889,Junction_B,24,52.05,Fog,0,0
2026-04-15 09:35:03.120889,Junction_C,99,24.27,Rain,0,1
2026-04-14 20:50:03.120889,Junction_D,77,34.58,Rain,0,0
2026-04-15 04:21:03.120889,Junction_B,41,46.27,Clear,0,0
2026-04-15 02:18:03.120889,Junction_A,14,70.86,Fog,0,0
2026-04-15 00:58:03.120889,Junction_D,53,54.24,Clear,0,0
2026-04-15 08:53:03.120889,Junction_A,71,24.47,Fog,0,0
2026-04-15 15:39:03.120889,Junction_D,50,50.21,Rain,0,0
2026-04-15 05:29:03.120889,Junction_D,30,48.49,Rain,0,0
2026-04-15 09:22:03.120889,Junction_A,104,24.91,Clear,0,1
2026-04-15 19:40:03.120889,Junction_B,99,34.5,Fog,0,1
2026-04-15 07:54:03.120889,Junction_D,44,79.79,Rain,0,0
2026-04-14 20:28:03.120889,Junction_D,96,23.57,Clear,0,1
2026-04-15 11:16:03.120889,Junction_B,74,12.79,Clear,0,1
2026-04-14 22:39:03.120889,Junction_B,47,35.56,Clear,0,0
